0.086733,0.10997,0.10916,0.10862,0.12132,0.10511,0.12672,0.12375,0.10862,0.09565,0.11159,0.1151,0.11294,0.12645,0.10781,0.12078,0.09646,0.11321,0.10835,0.12699,0.12024,0.11105,0.10781,0.10295,0.1043,0.11051,0.10781,0.13348,0.10862,0.10997,0.10781,0.10592,0.11213,0.098892,0.10024,0.12294,0.13807,0.12321,0.1278,0.11321,0.081329,0.11267,0.11186,0.092137,0.099703,0.15185,0.10322,0.12321,0.13591,0.094569,0.11321,0.092137,0.092407,0.093488,0.13429,0.12969,0.12645,0.1532,0.11564,0.077276,0.08187,0.093758,0.087814,0.10754,0.14942,0.1559,0.1659,0.10078,0.095109,0.078357,0.061335,0.085653,0.11564,0.13591,0.1151,0.099433,0.084031,0.095109,0.11375,0.11564,0.12537,0.11375,0.13753,0.11862,0.10727,0.091327,0.092948,0.10943,0.11997,0.10916,0.11213,0.13348,0.13483,0.11402,0.097271,0.097811,0.11646,0.096731,0.097271,0.13996,0.12861,0.10565,0.098622,0.091327,0.11618,0.12861,0.12024,0.070792,0.14104,0.11943,0.096731,0.099162,0.098352,0.10727,0.10781,0.10754,0.12267,0.12456,0.12645,0.11132,0.098082,0.10538,0.10295,0.098892,0.11375,0.11862,0.12834,0.11321,0.098622,0.107,0.10267,0.099973,0.11618,0.1197,0.11429,0.13456,0.11348,0.11402,0.099703,0.10376,0.097811,0.11105,0.10889,0.11673,0.1405,0.12348,0.11916,0.11051,0.10213,0.10592,0.098352,0.10646,0.093488,0.1505,0.12456,0.11916,0.12132,0.10457,0.10376,0.097271,0.095109,0.083761,0.15023,0.14185,0.13024,0.12645,0.11051,0.098352,0.092137,0.079438,0.070792,0.17131,0.13321,0.14618,0.13024,0.12699,0.11051,0.078627,0.055661,0.047285,0.13132,0.12051,0.11105,0.097541,0.090786,0.093218,0.10646,0.12132,0.1278,0.11997,0.11997,0.10943,0.11375,0.088354,0.092407,0.11402,0.12537,0.11673,0.11267,0.11618,0.10592,0.10592,0.096731,0.11483,0.11024,0.117,0.12051,0.094839,0.10376,0.097271,0.092948,0.10267,0.12159,0.13375,0.12807,0.1251,0.075925,0.10889,0.11483,0.12078,0.11267,0.11673,0.1024,0.11159,0.13618,0.09565,0.11537,0.12402,0.10457,0.11808,0.095109,0.097001,0.11078,0.13942,0.12078,0.11564,0.10781,0.099433,0.11051,0.10376,0.10538,0.11078,0.12591,0.11862,0.12294,0.1224,0.11348,0.10673,0.10159,0.11105,0.099162,0.10403
0.14446,0.11902,0.12208,0.091556,0.087487,0.10478,0.1058,0.1119,0.11292,0.10173,0.073245,0.093591,0.089522,0.10783,0.12004,0.12818,0.12614,0.15972,0.028484,0.045778,0.056968,0.096643,0.12004,0.1414,0.14039,0.1587,0.2116,0.015259,0.014242,0.028484,0.063072,0.11699,0.13937,0.14751,0.19023,0.28484,0.24008,0.1414,0.1292,0.094608,0.09766,0.052899,0.082401,0.10478,0.056968,0.33367,0.16684,0.12004,0.080366,0.028484,0.047813,0.092574,0.082401,0.047813,0.45473,0.19329,0.085453,0.063072,0.029502,0.069176,0.055951,0.030519,0.018311,0.53408,0.26348,0.11292,0.061038,0.0071211,0.01119,0.0040692,0.0040692,0.0020346,0.11597,0.10071,0.10376,0.10987,0.14954,0.10376,0.087487,0.088505,0.14039,0.14547,0.12309,0.10885,0.082401,0.082401,0.089522,0.10275,0.10682,0.1587,0.15158,0.14344,0.1058,0.084435,0.045778,0.052899,0.087487,0.13327,0.19532,0.081384,0.096643,0.099695,0.095626,0.051882,0.087487,0.14649,0.17904,0.16175,0.090539,0.093591,0.1119,0.12208,0.1353,0.11699,0.10987,0.12309,0.096643,0.12106,0.10275,0.13021,0.12004,0.10682,0.10376,0.099695,0.10885,0.10682,0.13632,0.1292,0.10478,0.087487,0.092574,0.10275,0.10173,0.11394,0.13123,0.15768,0.10783,0.096643,0.096643,0.099695,0.093591,0.10478,0.11394,0.1292,0.20142,0.15768,0.13428,0.11801,0.088505,0.082401,0.081384,0.071211,0.065107,0.28891,0.17599,0.12716,0.08647,0.079349,0.067141,0.06409,0.06409,0.046796,0.39776,0.1587,0.11699,0.095626,0.082401,0.077314,0.031536,0.020346,0.019329,0.53611,0.28688,0.1119,0.036623,0.014242,0.010173,0.0030519,0.0010173,0,0.13327,0.10783,0.081384,0.095626,0.12818,0.12614,0.10173,0.09766,0.12818,0.15666,0.12004,0.10376,0.06002,0.062055,0.11495,0.11089,0.11801,0.15361,0.20346,0.098678,0.083418,0.056968,0.040692,0.065107,0.11495,0.14852,0.1882,0.15056,0.081384,0.074262,0.052899,0.047813,0.088505,0.13327,0.14649,0.22482,0.10275,0.077314,0.07528,0.095626,0.11699,0.10376,0.10783,0.13632,0.18413,0.03764,0.046796,0.077314,0.093591,0.10682,0.10987,0.11394,0.13937,0.27467,0.023398,0.054934,0.063072,0.070193,0.059003,0.078332,0.11089,0.1587,0.38149,0.02645,0.032553,0.045778,0.053917,0.046796,0.08647,0.15158,0.17396,0.3825
0.10697,0.11312,0.10936,0.099795,0.10321,0.10834,0.12098,0.11483,0.12338,0.10424,0.097061,0.097403,0.10287,0.11552,0.10971,0.1121,0.1203,0.14081,0.088859,0.088859,0.10731,0.087491,0.10219,0.11688,0.11757,0.13021,0.16063,0.088517,0.073137,0.086808,0.084416,0.097403,0.11073,0.13192,0.13431,0.19275,0.1555,0.10014,0.12167,0.10458,0.085783,0.10697,0.10526,0.11244,0.10766,0.17567,0.11688,0.11449,0.10902,0.084074,0.094668,0.088517,0.10526,0.11141,0.21702,0.14081,0.11483,0.082365,0.052973,0.089884,0.11005,0.099111,0.09296,0.26008,0.16986,0.11893,0.079289,0.07177,0.082707,0.093985,0.067669,0.055707,0.11722,0.12201,0.10116,0.10253,0.090909,0.09877,0.10936,0.1244,0.13363,0.13397,0.1121,0.10936,0.090226,0.078947,0.094668,0.10287,0.135,0.14286,0.14183,0.1326,0.10424,0.09501,0.076897,0.086124,0.099453,0.12645,0.13739,0.13807,0.10766,0.10082,0.085441,0.073821,0.090909,0.11005,0.12884,0.16439,0.11347,0.10492,0.10629,0.10424,0.10629,0.10834,0.11415,0.1244,0.11791,0.13807,0.10355,0.098428,0.10731,0.097744,0.098086,0.10595,0.1203,0.13055,0.13739,0.10253,0.10253,0.10629,0.097403,0.098086,0.10731,0.11415,0.13431,0.13295,0.11825,0.093301,0.090226,0.094668,0.10731,0.11073,0.11552,0.13705,0.14696,0.10731,0.10458,0.11517,0.10321,0.09877,0.099453,0.10902,0.11552,0.16405,0.11996,0.10971,0.11415,0.1056,0.093985,0.084416,0.089542,0.11859,0.2095,0.11825,0.11381,0.099453,0.099111,0.093985,0.080998,0.081681,0.10321,0.23889,0.14833,0.12303,0.11141,0.1039,0.080656,0.082365,0.067669,0.043746,0.13055,0.11415,0.10355,0.093985,0.095694,0.10424,0.10321,0.12748,0.12714,0.14798,0.11791,0.099453,0.087833,0.08134,0.10253,0.10287,0.11483,0.14525,0.15038,0.11962,0.1015,0.086466,0.07177,0.084416,0.10253,0.13055,0.15277,0.12372,0.11928,0.096036,0.080656,0.068694,0.091593,0.10321,0.14012,0.17669,0.086808,0.10253,0.096036,0.11688,0.11791,0.108,0.10902,0.11859,0.14422,0.082365,0.093301,0.10185,0.092618,0.10526,0.11586,0.1244,0.11722,0.16712,0.05434,0.071087,0.088175,0.10355,0.1244,0.11176,0.11825,0.13568,0.19275,0.065619,0.080314,0.083732,0.098086,0.090909,0.11688,0.11347,0.15892,0.19207
0.14394,0.14414,0.1244,0.11842,0.10905,0.10546,0.09988,0.084729,0.069976,0.16806,0.16069,0.12959,0.11643,0.10546,0.092105,0.089314,0.085925,0.052432,0.17683,0.15012,0.12161,0.11762,0.10586,0.095893,0.10427,0.083931,0.04386,0.20355,0.11742,0.11264,0.11025,0.10925,0.11523,0.1236,0.067982,0.040072,0.076954,0.096491,0.11603,0.12939,0.1248,0.11762,0.10486,0.10526,0.12859,0.047049,0.084131,0.10008,0.11523,0.18561,0.13856,0.10985,0.09988,0.11962,0.026715,0.058812,0.072368,0.10985,0.22368,0.1553,0.13616,0.12121,0.095893,0.023724,0.045654,0.058612,0.091707,0.1553,0.17863,0.1862,0.16388,0.096292,0.07815,0.10227,0.11663,0.12839,0.14912,0.13676,0.11922,0.099083,0.070375,0.070175,0.083134,0.11583,0.14135,0.15849,0.15271,0.12679,0.09051,0.061005,0.066587,0.088915,0.09051,0.1244,0.18561,0.16029,0.126,0.0937,0.063995,0.086523,0.087919,0.08752,0.10766,0.1878,0.15351,0.10626,0.11204,0.070774,0.077153,0.11922,0.12161,0.1254,0.1258,0.12181,0.12101,0.10865,0.079346,0.072967,0.10526,0.13517,0.13337,0.13756,0.12819,0.11982,0.097687,0.069976,0.071172,0.10048,0.11802,0.14932,0.15211,0.13716,0.11543,0.092703,0.063596,0.07197,0.072767,0.11842,0.13636,0.14633,0.14175,0.1262,0.097687,0.088517,0.079545,0.11344,0.12081,0.10805,0.11503,0.11224,0.11404,0.11643,0.12041,0.050837,0.099083,0.10626,0.11483,0.1258,0.14035,0.12859,0.12341,0.11085,0.033293,0.063995,0.076156,0.12022,0.14773,0.14713,0.15112,0.14095,0.11942,0.024123,0.049043,0.057217,0.090909,0.11384,0.13417,0.16228,0.18202,0.1864,0.080343,0.10606,0.11902,0.13417,0.13816,0.12699,0.12241,0.10148,0.071372,0.063796,0.092903,0.11264,0.14713,0.17803,0.14055,0.11423,0.088716,0.062002,0.057416,0.085128,0.11583,0.16328,0.20614,0.13656,0.10447,0.074761,0.056419,0.084928,0.11104,0.13198,0.17863,0.17325,0.11045,0.084131,0.0626,0.062998,0.12241,0.14015,0.12081,0.11483,0.10666,0.10287,0.096491,0.10467,0.091108,0.18919,0.14972,0.11503,0.10805,0.10267,0.096292,0.093301,0.086922,0.058812,0.22667,0.14992,0.12859,0.11563,0.10108,0.096093,0.077951,0.0624,0.041667,0.15132,0.14095,0.13836,0.13716,0.13238,0.10347,0.085128,0.062201,0.049043
0.098083,0.11458,0.11815,0.1235,0.11948,0.11101,0.13197,0.1021,0.081141,0.099866,0.10432,0.1119,0.12974,0.11369,0.12305,0.11458,0.11057,0.092287,0.10031,0.10522,0.11725,0.12082,0.1128,0.10477,0.11413,0.10343,0.12127,0.10388,0.10432,0.10432,0.10745,0.10878,0.10254,0.10923,0.11369,0.14579,0.13197,0.1177,0.1342,0.1128,0.08872,0.076683,0.11057,0.10923,0.11815,0.14846,0.12885,0.14267,0.11012,0.067321,0.074008,0.088275,0.10878,0.13152,0.17967,0.1498,0.13107,0.081141,0.055283,0.069996,0.074454,0.10432,0.15426,0.18413,0.18903,0.1021,0.075791,0.057512,0.05885,0.069996,0.12082,0.14177,0.1226,0.1226,0.12617,0.09942,0.090504,0.10343,0.10967,0.12171,0.10388,0.13642,0.11904,0.12706,0.1021,0.095408,0.089166,0.10878,0.11235,0.10967,0.16095,0.13063,0.10477,0.1012,0.09407,0.10834,0.093179,0.096745,0.11012,0.18547,0.12037,0.1021,0.10388,0.094962,0.070887,0.070887,0.080695,0.17075,0.10967,0.11324,0.10611,0.11681,0.10834,0.10566,0.10967,0.10923,0.12127,0.11948,0.10923,0.10254,0.10343,0.1226,0.12037,0.10343,0.11547,0.10343,0.10967,0.1119,0.11369,0.1235,0.11012,0.1119,0.10254,0.11235,0.10432,0.1226,0.11502,0.10388,0.10299,0.1128,0.12706,0.12439,0.097637,0.093625,0.13464,0.13197,0.1226,0.098529,0.10388,0.10299,0.082479,0.10789,0.11502,0.15247,0.13553,0.1333,0.097191,0.089166,0.092287,0.093179,0.090058,0.11681,0.18012,0.15158,0.10432,0.091841,0.09095,0.093625,0.10343,0.092287,0.091841,0.18012,0.14802,0.12483,0.10566,0.10522,0.09095,0.091841,0.088275,0.065091,0.10789,0.12305,0.10522,0.10031,0.091841,0.10031,0.12127,0.12305,0.12706,0.12885,0.11369,0.10967,0.090058,0.10076,0.096745,0.1128,0.12751,0.11993,0.14311,0.1128,0.107,0.091841,0.075346,0.11101,0.1226,0.11012,0.12617,0.12885,0.12127,0.08872,0.08025,0.086937,0.10165,0.10923,0.12572,0.15738,0.085154,0.09407,0.091841,0.12528,0.12127,0.10923,0.12662,0.12127,0.12528,0.069104,0.084708,0.08872,0.11012,0.11636,0.12572,0.1284,0.12751,0.14935,0.052608,0.073562,0.078021,0.092733,0.10967,0.1284,0.144,0.1654,0.1556,0.061079,0.062416,0.076683,0.071333,0.084262,0.11101,0.15961,0.20419,0.16942
0.14707,0.13852,0.11159,0.11843,0.095767,0.10175,0.099615,0.089782,0.097478,0.13681,0.1103,0.1103,0.096195,0.10047,0.09363,0.11201,0.10902,0.13125,0.10731,0.09192,0.089782,0.088499,0.10603,0.10603,0.12869,0.11971,0.16204,0.042326,0.066268,0.087644,0.1133,0.11843,0.13339,0.13254,0.13125,0.17486,0.17443,0.12142,0.10774,0.10688,0.11971,0.11757,0.10175,0.087217,0.063275,0.21975,0.13767,0.11586,0.10432,0.10389,0.093202,0.094912,0.070971,0.059427,0.28516,0.16973,0.12612,0.090209,0.060282,0.091065,0.076101,0.063275,0.03805,0.31082,0.19667,0.16246,0.11244,0.080804,0.068405,0.040188,0.018384,0.0098333,0.097478,0.090637,0.118,0.1274,0.12441,0.12014,0.11458,0.11244,0.094912,0.10603,0.096195,0.12227,0.12826,0.11629,0.11372,0.11244,0.099615,0.10517,0.13296,0.12527,0.12356,0.10218,0.094485,0.076956,0.085934,0.11885,0.1398,0.10646,0.12441,0.09876,0.094912,0.084224,0.076528,0.099188,0.13938,0.17614,0.079521,0.10389,0.12356,0.11415,0.12185,0.12997,0.11971,0.10389,0.10346,0.082941,0.11672,0.10945,0.10817,0.1227,0.12227,0.11586,0.11714,0.10475,0.10988,0.11201,0.10817,0.11885,0.11928,0.10731,0.10603,0.10646,0.11201,0.10261,0.10945,0.11458,0.12612,0.11971,0.10218,0.097905,0.10004,0.1274,0.16032,0.12142,0.11757,0.1133,0.11201,0.10731,0.10817,0.087644,0.072253,0.2018,0.14109,0.12569,0.11201,0.10389,0.096622,0.086362,0.074391,0.058145,0.28345,0.14194,0.12398,0.10603,0.089354,0.089782,0.075246,0.059855,0.030355,0.3245,0.17315,0.1398,0.13125,0.10218,0.072253,0.037195,0.016674,0.0029927,0.10218,0.10218,0.1103,0.12356,0.12099,0.11928,0.11372,0.11287,0.094912,0.11116,0.11073,0.10988,0.10175,0.1133,0.11244,0.12655,0.11543,0.09876,0.13809,0.11201,0.092347,0.085507,0.088072,0.10517,0.11843,0.11843,0.14194,0.11714,0.097478,0.076528,0.084652,0.097478,0.10988,0.11971,0.13638,0.16075,0.11372,0.1227,0.11714,0.099188,0.09705,0.10133,0.10603,0.10646,0.13638,0.10304,0.10603,0.099615,0.10389,0.098333,0.091492,0.098333,0.12912,0.17016,0.061992,0.092775,0.084224,0.092347,0.094485,0.090209,0.12142,0.15092,0.21163,0.080804,0.088499,0.088499,0.093202,0.10047,0.092347,0.1009,0.13339,0.22189
0.072363,0.097768,0.10213,0.10778,0.12292,0.12856,0.13446,0.13395,0.10008,0.083141,0.097254,0.11137,0.11701,0.12856,0.13652,0.13908,0.12368,0.063382,0.098024,0.1165,0.13805,0.14704,0.14139,0.12189,0.11778,0.082884,0.036438,0.17013,0.18476,0.14806,0.1283,0.11214,0.093918,0.085707,0.062612,0.01437,0.048242,0.084167,0.11034,0.092379,0.1047,0.11676,0.13805,0.14935,0.15602,0.036182,0.064922,0.097511,0.10162,0.096484,0.11393,0.14421,0.15294,0.1922,0.01591,0.046703,0.078265,0.10418,0.14113,0.11932,0.12548,0.14575,0.22325,0.0035925,0.021042,0.055171,0.10444,0.14729,0.15089,0.15525,0.15935,0.20298,0.10931,0.11034,0.11984,0.10444,0.10418,0.11265,0.11291,0.1183,0.10803,0.083911,0.10752,0.11599,0.12086,0.10521,0.11778,0.1224,0.12189,0.10444,0.05671,0.078265,0.10752,0.13575,0.13626,0.14601,0.13985,0.12061,0.079035,0.042084,0.076982,0.10624,0.15448,0.16141,0.17886,0.15294,0.090069,0.036952,0.10855,0.11419,0.11881,0.11239,0.10957,0.099564,0.12035,0.10752,0.10906,0.11034,0.1106,0.10803,0.11137,0.11342,0.11137,0.1106,0.11008,0.11419,0.098537,0.11085,0.11496,0.11522,0.11599,0.12599,0.11085,0.11393,0.093662,0.094945,0.11316,0.12445,0.11958,0.11701,0.1106,0.1224,0.11419,0.083654,0.062869,0.085194,0.093662,0.097768,0.11239,0.11958,0.12086,0.14216,0.16551,0.049269,0.07185,0.082114,0.092635,0.11188,0.10675,0.12599,0.15242,0.20708,0.0272,0.059276,0.07185,0.089556,0.10649,0.11034,0.13523,0.1419,0.25815,0.018732,0.046189,0.060046,0.063125,0.085964,0.11368,0.14986,0.17655,0.28586,0.098537,0.11701,0.11804,0.11239,0.10675,0.10649,0.11496,0.12061,0.10521,0.097511,0.12445,0.12317,0.12163,0.10598,0.11162,0.10572,0.11316,0.096741,0.090582,0.12292,0.14781,0.14293,0.13036,0.10547,0.10136,0.089556,0.069027,0.091609,0.14011,0.15371,0.1573,0.13934,0.11727,0.10264,0.059533,0.038491,0.099307,0.10316,0.11111,0.12753,0.12522,0.1319,0.11701,0.11599,0.068771,0.098794,0.10316,0.12189,0.11907,0.1283,0.12112,0.1242,0.11701,0.066461,0.13498,0.1242,0.12215,0.10649,0.11316,0.10906,0.10855,0.11932,0.062099,0.1496,0.13241,0.13831,0.11932,0.11368,0.10931,0.10341,0.087503,0.046446
0.11815,0.12033,0.10966,0.11257,0.12251,0.11499,0.11426,0.11208,0.075449,0.11524,0.123,0.11426,0.12057,0.11354,0.11912,0.11936,0.093886,0.081029,0.12858,0.12348,0.11402,0.12009,0.11475,0.10626,0.097768,0.10747,0.087579,0.12955,0.11863,0.11572,0.10917,0.10796,0.11402,0.11499,0.11135,0.078603,0.10019,0.11063,0.1082,0.11766,0.12567,0.11354,0.10408,0.093401,0.12664,0.088307,0.10771,0.1099,0.12009,0.12712,0.12567,0.098253,0.098011,0.12494,0.094372,0.078845,0.095827,0.12567,0.1196,0.12179,0.11402,0.12154,0.12834,0.080786,0.08491,0.088792,0.090733,0.12324,0.12906,0.13707,0.14823,0.11718,0.085638,0.11257,0.12276,0.13828,0.13367,0.12639,0.11038,0.10262,0.067686,0.081029,0.11038,0.11984,0.13586,0.14022,0.12737,0.11499,0.098981,0.071325,0.091218,0.1065,0.11863,0.1361,0.131,0.14483,0.11305,0.088549,0.070112,0.091703,0.11426,0.14168,0.12421,0.12979,0.12591,0.091218,0.086123,0.095099,0.094129,0.1082,0.11402,0.12203,0.12591,0.123,0.11912,0.10796,0.085638,0.09704,0.12324,0.12688,0.11524,0.12373,0.1099,0.11208,0.10941,0.082484,0.10674,0.11208,0.12518,0.12203,0.11354,0.11596,0.11281,0.10844,0.083212,0.098253,0.12421,0.13367,0.1213,0.11135,0.11232,0.099709,0.10019,0.098981,0.10893,0.12179,0.10383,0.1099,0.12033,0.10869,0.10602,0.10844,0.11208,0.098496,0.12251,0.10869,0.10723,0.11087,0.11087,0.11936,0.11184,0.11014,0.098011,0.093886,0.11038,0.1065,0.10844,0.11912,0.12494,0.12179,0.11693,0.081271,0.080058,0.083697,0.10238,0.12955,0.12688,0.13246,0.13925,0.12445,0.08491,0.10747,0.11693,0.11984,0.12712,0.13003,0.12276,0.10771,0.083212,0.080543,0.1179,0.11305,0.11936,0.12809,0.13028,0.12542,0.10141,0.08394,0.089034,0.1048,0.10893,0.12761,0.12373,0.13828,0.11839,0.10213,0.087094,0.11135,0.11378,0.094614,0.1247,0.1213,0.11548,0.1327,0.11426,0.07181,0.12494,0.12688,0.11354,0.10844,0.10408,0.10141,0.10796,0.10893,0.10383,0.12567,0.12931,0.12154,0.10966,0.10577,0.10383,0.10238,0.1048,0.09704,0.12397,0.12882,0.11912,0.11936,0.10359,0.10941,0.099224,0.10432,0.092188,0.11426,0.11329,0.11693,0.11548,0.13149,0.11402,0.11839,0.099709,0.076419
0.081797,0.10024,0.10857,0.10916,0.11243,0.12255,0.11065,0.12165,0.13296,0.090422,0.11154,0.11154,0.11749,0.11035,0.11541,0.10143,0.12463,0.11719,0.11392,0.11124,0.11987,0.12731,0.11898,0.10678,0.098751,0.10559,0.097561,0.163,0.14991,0.12255,0.10738,0.10262,0.099048,0.10143,0.081797,0.072278,0.078227,0.099346,0.10143,0.10381,0.084474,0.12849,0.12314,0.12463,0.15645,0.056811,0.082094,0.096966,0.105,0.085663,0.1279,0.1514,0.13296,0.16121,0.029447,0.062463,0.094289,0.10857,0.12136,0.12671,0.13058,0.14961,0.17698,0.025283,0.040452,0.080309,0.098156,0.13831,0.14247,0.13296,0.15764,0.18441,0.11214,0.11779,0.1047,0.10976,0.091612,0.10024,0.10916,0.11481,0.1398,0.11184,0.11808,0.11273,0.11689,0.099941,0.087448,0.11214,0.10797,0.13296,0.10232,0.11333,0.11243,0.11689,0.11124,0.10857,0.10559,0.10886,0.12076,0.085068,0.13444,0.12195,0.11689,0.13385,0.11808,0.096371,0.07912,0.11422,0.12522,0.10678,0.10321,0.10648,0.10619,0.10381,0.10054,0.10946,0.13831,0.12284,0.10291,0.11987,0.10291,0.089233,0.097561,0.10708,0.11005,0.14753,0.1163,0.11214,0.11392,0.10024,0.10678,0.099643,0.10648,0.10321,0.14128,0.10113,0.11511,0.10827,0.11184,0.10529,0.11214,0.1166,0.11154,0.11808,0.078227,0.1044,0.087745,0.10262,0.1047,0.11124,0.12433,0.13772,0.14902,0.059191,0.082094,0.094289,0.10351,0.1044,0.11184,0.14099,0.14694,0.15675,0.03599,0.071684,0.087151,0.10559,0.11541,0.12255,0.13712,0.14902,0.17549,0.020226,0.053837,0.07555,0.10083,0.11511,0.13117,0.14872,0.15794,0.19661,0.13177,0.1166,0.11273,0.10113,0.099048,0.10143,0.11154,0.1047,0.12106,0.1282,0.11511,0.11362,0.10857,0.09072,0.10173,0.11779,0.10529,0.11898,0.11987,0.10589,0.10648,0.11392,0.11095,0.11005,0.11333,0.11124,0.10827,0.12046,0.12165,0.1166,0.12849,0.1157,0.11154,0.105,0.085663,0.094884,0.083879,0.11214,0.11719,0.11035,0.11868,0.11035,0.11124,0.12255,0.11362,0.084771,0.11362,0.11808,0.13861,0.11838,0.11035,0.10559,0.10559,0.105,0.11541,0.11987,0.12463,0.11124,0.12225,0.1157,0.11392,0.095776,0.081202,0.11987,0.13474,0.11333,0.11927,0.1157,0.11392,0.10321,0.084474,0.095479
0.14944,0.13643,0.1342,0.12379,0.10409,0.10632,0.084015,0.08513,0.07658,0.11747,0.14907,0.13086,0.10967,0.10483,0.098141,0.091078,0.10409,0.094796,0.11264,0.1119,0.1052,0.1026,0.10706,0.10967,0.10855,0.12416,0.11822,0.056134,0.086245,0.10558,0.11896,0.12937,0.12677,0.11487,0.12602,0.13606,0.12491,0.10186,0.1171,0.15056,0.11264,0.11413,0.10743,0.10223,0.069145,0.15316,0.13383,0.12677,0.11673,0.11933,0.10037,0.11375,0.086245,0.049814,0.19628,0.18327,0.12565,0.10595,0.10892,0.12342,0.081413,0.047955,0.027138,0.18141,0.21561,0.17844,0.13569,0.12007,0.084015,0.042379,0.023048,0.019331,0.083643,0.1197,0.12082,0.12305,0.11599,0.12007,0.1119,0.12082,0.084015,0.098513,0.10595,0.11227,0.12305,0.10074,0.11375,0.12305,0.12416,0.098513,0.089591,0.10409,0.11004,0.11561,0.088848,0.09368,0.13234,0.13643,0.12937,0.07881,0.081413,0.09368,0.096654,0.095539,0.098885,0.14461,0.16431,0.1461,0.11115,0.11933,0.1119,0.11301,0.10372,0.11524,0.11301,0.11375,0.098885,0.099628,0.10558,0.1145,0.12156,0.11413,0.10855,0.10743,0.1145,0.11413,0.11004,0.11115,0.1145,0.11561,0.094424,0.11078,0.10483,0.10743,0.13123,0.11524,0.1119,0.13234,0.10558,0.11041,0.10372,0.10186,0.10372,0.11524,0.12491,0.12714,0.12045,0.12491,0.11413,0.098513,0.10074,0.10669,0.082528,0.14907,0.14164,0.12714,0.1197,0.11413,0.098141,0.088848,0.082528,0.07881,0.18662,0.16394,0.13643,0.1145,0.095539,0.092565,0.086617,0.075465,0.048327,0.19219,0.19108,0.17546,0.14498,0.10967,0.074721,0.057621,0.042007,0.012268,0.091078,0.12082,0.11524,0.12565,0.10037,0.12416,0.11822,0.11673,0.087732,0.11375,0.11078,0.11338,0.11524,0.11413,0.11115,0.11413,0.10929,0.098141,0.11152,0.12751,0.11487,0.094424,0.086989,0.11524,0.12268,0.12045,0.10632,0.10149,0.095167,0.098141,0.097026,0.10335,0.11822,0.13197,0.14052,0.11413,0.11375,0.12305,0.13309,0.12007,0.11264,0.1,0.10595,0.096283,0.095167,0.11822,0.10446,0.11487,0.11041,0.12788,0.10743,0.092937,0.11301,0.11078,0.095911,0.12602,0.11784,0.098513,0.096283,0.096654,0.10409,0.129,0.13569,0.11673,0.12602,0.11152,0.091822,0.1026,0.099257,0.11673,0.12602,0.10929
